mmsi,imo,collectionType,timestamp,latitude,longitude,name,shipType
413854033,0.0,TERRESTRIAL,2023-02-12T14:02:00.000Z,30.27614667,111.59330833,HUA YANG 528,GENERAL_CARGO
413864184,0.0,TERRESTRIAL,2023-02-12T14:00:43.000Z,29.44057667,113.13785333,CHANG AN JIANG,GENERAL_CARGO
413834203,0.0,TERRESTRIAL,2023-02-12T14:02:46.000Z,32.05357333,118.69364,WAN JIN HAI 1158,GENERAL_CARGO
413846974,,DYNAMIC,2023-02-12T13:57:51.000Z,23.03082833,113.50891167,YUEYINGDEHUO9626,GENERAL_CARGO
413805866,,TERRESTRIAL,2023-02-12T14:02:38.000Z,31.62105167,120.16296667,WAN FU NAN HUO 0821,GENERAL_CARGO
412373080,0.0,DYNAMIC,2023-02-12T13:53:00.000Z,30.95727833,122.28097,C.H. YANG SHAN 3001,GENERAL_CARGO
352978163,8580903.0,TERRESTRIAL,2023-02-12T14:02:40.000Z,35.60095167,119.79300667,BAO ZHEN,GENERAL_CARGO
413974611,,DYNAMIC,2023-02-12T13:46:17.000Z,22.769575,113.53218667,GUI QI XIN 016,GENERAL_CARGO
413826216,0.0,TERRESTRIAL,2023-02-12T14:00:30.000Z,29.938025,107.79862333,MAODA 5 HAO,GENERAL_CARGO
413257550,0.0,DYNAMIC,2023-02-12T13:49:59.000Z,30.96700333,122.33223667,CHUANGXIN7,GENERAL_CARGO
413988557,,DYNAMIC,2023-02-12T13:50:37.000Z,22.90364833,113.51048,GUIGANGDEQIN6388,GENERAL_CARGO
413792854,0.0,TERRESTRIAL,2023-02-12T14:00:04.000Z,28.41541667,112.80833333,YUHONGXIANG8999,GENERAL_CARGO
413963569,0.0,TERRESTRIAL,2023-02-12T14:02:23.000Z,31.28090333,118.20696,LU JI NING HUO 4696,GENERAL_CARGO
413301630,0.0,DYNAMIC,2023-02-12T13:58:20.000Z,22.738965,113.66437,TIAN TAI 19,GENERAL_CARGO
413860117,0.0,TERRESTRIAL,2023-02-12T14:02:14.000Z,34.44981667,117.81712,LUJININGHUO7872,GENERAL_CARGO
312174000,8948997.0,TERRESTRIAL,2023-02-12T14:02:39.337Z,33.970855,130.90064333,HENG HE,GENERAL_CARGO
477123066,,DYNAMIC,2023-02-12T13:57:01.000Z,21.09037333,108.75408667,NAN FANG MING ZHU,GENERAL_CARGO
413817319,0.0,TERRESTRIAL,2023-02-12T14:01:56.000Z,30.52216167,114.25960667,TONG DA QI SHUN,GENERAL_CARGO
205247090,0.0,DYNAMIC,2023-02-12T13:59:43.000Z,51.273025,3.836785,MAASDAM,GENERAL_CARGO
413820728,,TERRESTRIAL,2023-02-12T14:02:22.000Z,29.90536667,115.41001333,XIANGZHANGJIAJIE1760,GENERAL_CARGO
211663310,0.0,TERRESTRIAL,2023-02-12T14:02:47.000Z,51.80761,4.87852333,MS BUCHE,GENERAL_CARGO
413839117,0.0,TERRESTRIAL,2023-02-12T14:01:51.000Z,29.73373333,115.987095,GUOJIANG666,GENERAL_CARGO
413866118,0.0,TERRESTRIAL,2023-02-12T14:02:33.000Z,32.3187,119.78539667,MINGYUANJINTAI,GENERAL_CARGO
413809113,,TERRESTRIAL,2023-02-12T14:02:18.000Z,29.79939667,116.28047667,LUZAOZHUANGHUO 3896,GENERAL_CARGO
413261560,0.0,DYNAMIC,2023-02-12T13:55:18.000Z,35.17348167,123.24711667,SHEN HUA 531,GENERAL_CARGO
413805871,0.0,TERRESTRIAL,2023-02-12T14:02:30.000Z,29.41600833,113.11946667,XIANGHUAIHUAHUO9199,GENERAL_CARGO
413864451,,TERRESTRIAL,2023-02-12T14:02:11.000Z,22.52137667,113.86070333,YUEXINGSHUN138,GENERAL_CARGO
235118074,8611233.0,TERRESTRIAL,2023-02-12T14:02:05.973Z,50.824415,-1.04118833,AI AVOCET,GENERAL_CARGO
257088800,,TERRESTRIAL,2023-02-12T14:02:46.185Z,70.63440667,23.66958167,FELLA,GENERAL_CARGO
413762885,0.0,TERRESTRIAL,2023-02-12T14:02:08.000Z,29.23884333,106.22809333,GANGSHENG1002,GENERAL_CARGO
355018000,9546930.0,TERRESTRIAL,2023-02-12T14:02:10.000Z,33.26464167,131.76254333,CJK BUSAN,GENERAL_CARGO
412599000,0.0,DYNAMIC,2023-02-12T13:50:26.000Z,23.05965,113.50083333,AN YONG SHAN,GENERAL_CARGO
241233000,7708417.0,TERRESTRIAL,2023-02-12T14:02:21.064Z,37.954675,23.550165,AGIOS GEORGIOS,GENERAL_CARGO
244171000,9213739.0,TERRESTRIAL,2023-02-12T14:02:44.000Z,36.73970833,34.62505667,VARNEBANK,GENERAL_CARGO
413996799,,TERRESTRIAL,2023-02-12T14:02:28.000Z,31.91883333,120.19886667,XINDIJI89,GENERAL_CARGO
413793478,,TERRESTRIAL,2023-02-12T14:00:48.791Z,31.923735,120.16203167,SUZHONGCHUAN3866,GENERAL_CARGO
413991124,0.0,TERRESTRIAL,2023-02-12T14:01:46.000Z,29.84368333,115.61518667,JUNTAO999,GENERAL_CARGO
419000501,,DYNAMIC,2023-02-12T13:49:02.000Z,18.85274333,72.87475833,MV SHRINATH,GENERAL_CARGO
413858335,0.0,TERRESTRIAL,2023-02-12T14:02:00.000Z,31.28015333,118.202065,YU CHANG TAI 9889,GENERAL_CARGO
413803626,0.0,TERRESTRIAL,2023-02-12T14:02:21.000Z,30.87983,110.95154167,YUANLIN999,GENERAL_CARGO
412761690,0.0,TERRESTRIAL,2023-02-12T14:02:51.000Z,35.27436667,119.78365,YUN TAI LONG 76,GENERAL_CARGO
413906401,0.0,DYNAMIC,2023-02-12T13:59:06.000Z,22.96976,113.60810667,YUEHUIZHOUHUO0962,GENERAL_CARGO
244060788,0.0,DYNAMIC,2023-02-12T14:00:48.000Z,51.22462167,3.802485,LYDIA,GENERAL_CARGO
413254270,0.0,TERRESTRIAL,2023-02-12T14:02:39.000Z,26.47474,119.88903167,SHOU XIANG,GENERAL_CARGO
413262640,0.0,DYNAMIC,2023-02-12T14:01:13.000Z,35.48077667,123.26590333,SHEN HUA 535,GENERAL_CARGO
413765021,0.0,TERRESTRIAL,2023-02-12T14:02:00.000Z,31.28482833,118.22068833,HUAYUAN818,GENERAL_CARGO
413996038,,TERRESTRIAL,2023-02-12T14:02:29.000Z,32.16634333,119.557305,GUIGANGDEQIN8899,GENERAL_CARGO
413940455,0.0,TERRESTRIAL,2023-02-12T14:00:08.000Z,29.67289667,112.93013333,LONGYANG56,GENERAL_CARGO
413379890,0.0,TERRESTRIAL,2023-02-12T14:02:00.715Z,30.63603333,121.23428,AN YU,GENERAL_CARGO
413855749,,DYNAMIC,2023-02-12T13:55:17.000Z,22.88075667,113.56152833,GUIGANGFUSHENG6613,GENERAL_CARGO
413294370,0.0,TERRESTRIAL,2023-02-12T14:02:19.000Z,26.491525,119.86069333,DONGHAI988,GENERAL_CARGO
413824904,,TERRESTRIAL,2023-02-12T14:02:34.000Z,30.79707833,121.366015,SUSIHONGHUO2008,GENERAL_CARGO
413782909,0.0,TERRESTRIAL,2023-02-12T14:02:31.000Z,29.90081167,107.49446,CHONGLUNHUO5006,GENERAL_CARGO
304713000,9472024.0,TERRESTRIAL,2023-02-12T14:02:49.058Z,51.49299,-2.721235,SPANACO FIDELITY,GENERAL_CARGO
419956553,0.0,DYNAMIC,2023-02-12T13:56:15.000Z,16.18844,54.23498667,MSV ABU MUSA,GENERAL_CARGO
413268050,0.0,TERRESTRIAL,2023-02-12T14:02:46.000Z,26.48184833,119.93561333,LIAN HE 67,GENERAL_CARGO
413842977,0.0,TERRESTRIAL,2023-02-12T14:02:41.000Z,23.08032333,113.45773333,GUIPINGHAIHONG8808,GENERAL_CARGO
413872418,0.0,TERRESTRIAL,2023-02-12T14:02:13.000Z,23.03638667,113.40239,GUIWUZHOUHUO3328,GENERAL_CARGO
413906596,,TERRESTRIAL,2023-02-12T14:02:13.393Z,22.33024333,114.13341667,YIFENG222,GENERAL_CARGO
413810574,0.0,TERRESTRIAL,2023-02-12T14:01:55.000Z,31.07858833,109.89438167,PENGFAN888,GENERAL_CARGO
413000614,565656.0,TERRESTRIAL,2023-02-12T14:01:08.000Z,29.7457,107.31632333,HISIGN_ZS,GENERAL_CARGO
413844442,,TERRESTRIAL,2023-02-12T14:02:02.000Z,22.53889667,113.78342333,YUESHAOGUANHUO3098,GENERAL_CARGO
372296000,9428774.0,TERRESTRIAL,2023-02-12T14:02:29.000Z,33.604995,-7.608905,JOY X,GENERAL_CARGO
413987734,0.0,DYNAMIC,2023-02-12T13:52:39.000Z,22.89796333,113.51355833,PINGNANHUAXIANG 788,GENERAL_CARGO
413864951,0.0,TERRESTRIAL,2023-02-12T14:02:03.000Z,29.41355667,113.11130667,XIANGHENGYANGJI2188,GENERAL_CARGO
413828815,,TERRESTRIAL,2023-02-12T14:02:31.000Z,29.81805,115.73525,WANYUHANG8888,GENERAL_CARGO
413858644,,TERRESTRIAL,2023-02-12T14:02:25.000Z,31.86867,120.20017333,SUWUXIHUO02918,GENERAL_CARGO
255806130,9454216.0,DYNAMIC,2023-02-12T13:52:29.000Z,36.935285,23.62440667,HOLLUM,GENERAL_CARGO
244670265,0.0,TERRESTRIAL,2023-02-12T14:02:37.662Z,51.84902667,5.81914,DEOVOLENTE,GENERAL_CARGO
245921000,9213715.0,TERRESTRIAL,2023-02-12T14:01:52.000Z,57.67986667,-2.95928,ALERT,GENERAL_CARGO
413985175,0.0,TERRESTRIAL,2023-02-12T14:02:40.000Z,27.99526667,112.96173333,EQIANJIANGHUO0028,GENERAL_CARGO
258993000,7047356.0,TERRESTRIAL,2023-02-12T14:02:25.738Z,69.65913333,18.971835,MERCATOR,GENERAL_CARGO
257858600,,TERRESTRIAL,2023-02-12T14:02:41.126Z,64.501205,10.9123,AQS BRAGE,GENERAL_CARGO
413819111,0.0,TERRESTRIAL,2023-02-12T14:00:06.000Z,29.81831333,112.38551333,HONGSHUNHANGXIN,GENERAL_CARGO
413871108,0.0,TERRESTRIAL,2023-02-12T14:02:17.000Z,29.53761833,112.92950833,HENIU126,GENERAL_CARGO
440113700,0.0,TERRESTRIAL,2023-02-12T14:02:17.000Z,37.15013333,126.44426667,DAEHO BUSAN,GENERAL_CARGO
414642000,0.0,DYNAMIC,2023-02-12T13:58:41.000Z,35.39852333,122.70878667,AN FENG 06,GENERAL_CARGO
431004648,9682069.0,TERRESTRIAL,2023-02-12T14:02:31.000Z,42.33561167,140.96826,HACHIHANA MARU,GENERAL_CARGO
413865751,0.0,DYNAMIC,2023-02-12T13:47:05.000Z,23.02702,113.58964,YUEDONGGUANHUO 1999,GENERAL_CARGO
413764399,0.0,TERRESTRIAL,2023-02-12T14:00:04.000Z,29.75798833,116.05079167,TONGFA77,GENERAL_CARGO
413209030,0.0,TERRESTRIAL,2023-02-12T14:00:04.000Z,26.40140833,120.01185333,XIN HENG KUN,GENERAL_CARGO
413828761,0.0,TERRESTRIAL,2023-02-12T14:00:54.000Z,29.57325333,116.1292,WAN JIN JIANG 1299,GENERAL_CARGO
210047000,9519030.0,TERRESTRIAL,2023-02-12T14:02:15.548Z,49.43333667,1.03428333,MSM DOLORES,GENERAL_CARGO
256341000,9114725.0,DYNAMIC,2023-02-12T14:03:00.000Z,51.49865,0.71483333,KADRI,GENERAL_CARGO
244690470,0.0,TERRESTRIAL,2023-02-12T14:00:16.971Z,52.85842333,5.68009667,FEROX,GENERAL_CARGO
413855529,,DYNAMIC,2023-02-12T13:52:34.000Z,23.01809833,113.52657333,SUIGANG4001,GENERAL_CARGO
413762901,0.0,TERRESTRIAL,2023-02-12T14:01:25.000Z,29.23799667,106.22840833,GANGSHENG1009,GENERAL_CARGO
413773144,0.0,TERRESTRIAL,2023-02-12T14:02:49.000Z,31.29979667,118.31637333,WUHUHAILIAN596,GENERAL_CARGO
257350000,9396139.0,DYNAMIC,2023-02-12T13:57:03.000Z,35.24671833,121.35563,STAR KILIMANJARO,GENERAL_CARGO
413359180,0.0,DYNAMIC,2023-02-12T13:54:04.000Z,22.80080333,113.5883,LUO QUAN,GENERAL_CARGO
231834000,8124474.0,DYNAMIC,2023-02-12T13:49:46.000Z,55.95591167,-5.34790167,HAV SAND,GENERAL_CARGO
413826685,0.0,TERRESTRIAL,2023-02-12T14:01:23.000Z,29.73174,112.74459167,CHANGXING1009,GENERAL_CARGO
413788099,,TERRESTRIAL,2023-02-12T14:02:02.000Z,22.46555167,113.86325667,JIANGONG358,GENERAL_CARGO
370040000,7942910.0,DYNAMIC,2023-02-12T13:58:17.000Z,45.15490167,36.49906,DSK1,GENERAL_CARGO
413849738,0.0,TERRESTRIAL,2023-02-12T14:01:27.256Z,31.92475,120.20378333,YUZHOUJIANGHE5988,GENERAL_CARGO
431680033,0.0,TERRESTRIAL,2023-02-12T14:02:34.000Z,26.60076167,127.89430667,NO7 TAIKAI MARU,GENERAL_CARGO
339300760,9546318.0,TERRESTRIAL,2023-02-12T14:01:15.000Z,36.05949,129.44325333,UNION 1,GENERAL_CARGO
414709000,0.0,DYNAMIC,2023-02-12T13:58:35.000Z,31.22946667,122.55943167,YOU HAO 1,GENERAL_CARGO
413902177,0.0,DYNAMIC,2023-02-12T14:02:28.000Z,23.08908833,113.44226667,HAIBANGDA298,GENERAL_CARGO
413770719,0.0,TERRESTRIAL,2023-02-12T13:55:24.000Z,30.34970167,111.69304167,JINYUN867,GENERAL_CARGO
431010075,,TERRESTRIAL,2023-02-12T14:02:49.000Z,34.22637,132.54474,JOMICHI MARU,GENERAL_CARGO
257011920,0.0,TERRESTRIAL,2023-02-12T14:02:26.705Z,66.02215833,12.24082167,OLE SENIOR,GENERAL_CARGO
413843623,,TERRESTRIAL,2023-02-12T14:01:52.719Z,31.92257667,120.15973833,YUXINHUO11786,GENERAL_CARGO
413845907,,TERRESTRIAL,2023-02-12T14:01:59.000Z,27.81328667,112.88046167,,GENERAL_CARGO
413829937,0.0,TERRESTRIAL,2023-02-12T14:02:00.000Z,29.411765,113.10914667,XIANGYUEYANGHUO1986,GENERAL_CARGO
273330080,8853570.0,DYNAMIC,2023-02-12T14:00:02.000Z,45.07015667,36.55117833,OREL-1,GENERAL_CARGO
413840547,,TERRESTRIAL,2023-02-12T14:02:12.000Z,32.04094333,120.89139333,JINRUI518,GENERAL_CARGO
413821465,0.0,TERRESTRIAL,2023-02-12T14:02:39.000Z,29.85677833,107.53050333,ZHENG HONG 806,GENERAL_CARGO
413797627,0.0,TERRESTRIAL,2023-02-12T14:00:12.000Z,30.21898667,115.19155,DIYUAN618,GENERAL_CARGO
273339100,8871572.0,TERRESTRIAL,2023-02-12T14:02:51.201Z,41.26836667,29.03466667,YAROPOLK,GENERAL_CARGO
413868615,0.0,TERRESTRIAL,2023-02-12T13:56:06.000Z,30.61584833,111.36263,LONGHAO2028,GENERAL_CARGO
413765939,0.0,TERRESTRIAL,2023-02-12T14:01:59.000Z,30.93388833,108.78458833,XINYOU777,GENERAL_CARGO
413846187,0.0,TERRESTRIAL,2023-02-12T14:01:57.000Z,31.72660167,118.44923833,XINTONG1068,GENERAL_CARGO
413831208,,TERRESTRIAL,2023-02-12T14:02:35.000Z,35.00193333,116.91016333,LUZAOZHUANGHUO2627,GENERAL_CARGO
413833504,0.0,TERRESTRIAL,2023-02-12T14:00:21.493Z,31.93788667,120.12402833,LONGYUN268,GENERAL_CARGO
419956402,0.0,DYNAMIC,2023-02-12T14:01:09.000Z,22.64895667,70.07014833,VIDHYA SAGAR,GENERAL_CARGO
413825672,,TERRESTRIAL,2023-02-12T14:02:37.000Z,28.62481667,104.43567333,,GENERAL_CARGO
413830614,0.0,TERRESTRIAL,2023-02-12T14:02:50.000Z,29.41167333,113.11206,XIANGLINLIHUO0208,GENERAL_CARGO
219164000,7926409.0,TERRESTRIAL,2023-02-12T14:02:32.937Z,58.32799167,6.26094167,M/V ENNY,GENERAL_CARGO
413290170,0.0,DYNAMIC,2023-02-12T14:01:04.000Z,30.97352667,122.27382667,DA ZHENG GANG 588,GENERAL_CARGO
413346870,0.0,DYNAMIC,2023-02-12T14:00:58.000Z,30.99717833,122.47416,HUAN JIN 1,GENERAL_CARGO
211760410,0.0,TERRESTRIAL,2023-02-12T14:02:14.480Z,53.53472833,10.01104,HANSE,GENERAL_CARGO
413830204,0.0,TERRESTRIAL,2023-02-12T14:00:39.658Z,31.93628,120.12678667,XIN YUAN HE 9,GENERAL_CARGO
413803797,,TERRESTRIAL,2023-02-12T14:02:49.000Z,29.61157,116.14067833,GUO XIANG 918,GENERAL_CARGO
563071530,,TERRESTRIAL,2023-02-12T14:02:05.129Z,1.29379,103.75581667,PRESIDENT EIGHT,GENERAL_CARGO
413805874,0.0,TERRESTRIAL,2023-02-12T14:02:21.000Z,29.46785,113.15732,JIANGYU888,GENERAL_CARGO
413817696,,TERRESTRIAL,2023-02-12T14:02:31.000Z,32.04136167,120.88250167,WAN QIANG SHENG 6196,GENERAL_CARGO
506078000,9158135.0,TERRESTRIAL,2023-02-12T14:02:25.000Z,25.56435333,55.02395833,MV KENGTUNG,GENERAL_CARGO
413760703,0.0,TERRESTRIAL,2023-02-12T14:00:18.000Z,31.04747667,109.80272833,SHUNCHANG888,GENERAL_CARGO
413940253,0.0,TERRESTRIAL,2023-02-12T14:00:21.000Z,29.80881667,107.04085333,QINGJIANG1,GENERAL_CARGO
412331211,9819521.0,DYNAMIC,2023-02-12T13:48:19.000Z,34.87338667,122.6108,LURONGYUANYUYUN 777,GENERAL_CARGO
431020283,9966063.0,TERRESTRIAL,2023-02-12T14:02:23.000Z,26.59938333,127.88821667,MARUMASA NO.7,GENERAL_CARGO
413951647,,TERRESTRIAL,2023-02-12T14:01:37.000Z,31.32734667,120.97828,QIAO JI 258,GENERAL_CARGO
271002424,,TERRESTRIAL,2023-02-12T14:02:48.000Z,40.96414,27.53673,GUNEYIN,GENERAL_CARGO
374852000,8972259.0,DYNAMIC,2023-02-12T13:57:51.000Z,41.41646,29.38302333,LEONID ZAYAKIN,GENERAL_CARGO
413973558,,DYNAMIC,2023-02-12T13:47:13.000Z,22.94927,113.5905,PINGNANYONGJIA928,GENERAL_CARGO
413845591,,DYNAMIC,2023-02-12T14:02:21.000Z,22.829425,113.59299167,YUESHUNHANG882,GENERAL_CARGO
370591000,8952857.0,DYNAMIC,2023-02-12T14:00:52.000Z,1.27099833,104.08066667,GOLDEN STAR 1,GENERAL_CARGO
548632300,9087635.0,TERRESTRIAL,2023-02-12T14:02:23.000Z,13.77821333,121.00768667,FORTUNE GOLD,GENERAL_CARGO
273429570,8971190.0,DYNAMIC,2023-02-12T13:53:35.000Z,45.07889167,36.52864167,ROSTOV-NA-DONU,GENERAL_CARGO
211524360,0.0,TERRESTRIAL,2023-02-12T14:02:33.070Z,53.52329,9.89250333,LUCA,GENERAL_CARGO
413906272,0.0,DYNAMIC,2023-02-12T14:02:13.000Z,23.030615,113.59113333,YUE DONGGUANHUO 0883,GENERAL_CARGO
413980945,,TERRESTRIAL,2023-02-12T14:01:03.452Z,31.94613,120.18014667,LUTAIANHUO0210,GENERAL_CARGO
273218730,9139567.0,TERRESTRIAL,2023-02-12T14:02:21.035Z,68.94498167,33.00718167,VLADIMIR PETROV,GENERAL_CARGO
413708230,0.0,DYNAMIC,2023-02-12T13:53:35.000Z,31.32413,122.43974833,GUAN FU 66,GENERAL_CARGO
414401310,0.0,DYNAMIC,2023-02-12T13:57:43.000Z,35.33980333,122.86434667,HENG RUN DA 9,GENERAL_CARGO
413769415,,TERRESTRIAL,2023-02-12T14:02:46.000Z,32.01634833,120.81282667,JINFENGJI036,GENERAL_CARGO
413231190,0.0,DYNAMIC,2023-02-12T13:42:52.000Z,30.994835,122.17002,BEI LA JIA,GENERAL_CARGO
413794909,0.0,TERRESTRIAL,2023-02-12T14:02:00.000Z,31.97723333,120.81662167,MING DA 1678,GENERAL_CARGO
413801389,0.0,TERRESTRIAL,2023-02-12T13:51:56.694Z,31.91695333,120.19247,JIANGHAI66,GENERAL_CARGO
413288620,0.0,TERRESTRIAL,2023-02-12T14:02:21.000Z,30.636675,122.40131,ZHONG LIAN 29,GENERAL_CARGO
413282080,0.0,TERRESTRIAL,2023-02-12T14:02:02.000Z,38.89363333,118.41361333,JIN MA XIN,GENERAL_CARGO
413832412,0.0,TERRESTRIAL,2023-02-12T14:00:33.000Z,30.747655,108.41989833,SHIBAO2006,GENERAL_CARGO
413862877,,TERRESTRIAL,2023-02-12T14:02:30.000Z,31.69227,121.14717,QINHE1306,GENERAL_CARGO
413872444,0.0,TERRESTRIAL,2023-02-12T14:02:22.000Z,31.99339167,120.33541167,LIU HANG 206,GENERAL_CARGO
413907495,,TERRESTRIAL,2023-02-12T14:02:38.000Z,23.05275167,113.27219833,YUEQINGYUANGONG5577,GENERAL_CARGO
441717000,9167708.0,DYNAMIC,2023-02-12T14:01:35.000Z,34.75570333,129.65181,DONGJIN NAGOYA,GENERAL_CARGO
244700012,0.0,DYNAMIC,2023-02-12T14:01:33.000Z,51.14586667,3.79434167,WATERWEG,GENERAL_CARGO
413797698,0.0,TERRESTRIAL,2023-02-12T14:00:26.000Z,29.73747333,106.94560333,MINPING,GENERAL_CARGO
413965011,,TERRESTRIAL,2023-02-12T14:02:18.000Z,31.66776167,120.15529,SUYANCHENGHUO 215916,GENERAL_CARGO
413817542,,TERRESTRIAL,2023-02-12T14:02:30.000Z,31.86691333,119.796625,RUI HAI 918,GENERAL_CARGO
244010871,9443669.0,TERRESTRIAL,2023-02-12T14:02:48.000Z,20.87267333,106.69781667,HEEMSKERKGRACHT,GENERAL_CARGO
413868315,,TERRESTRIAL,2023-02-12T14:01:54.000Z,32.00455167,120.65148333,LONG HAO 5178,GENERAL_CARGO
671114100,7311329.0,TERRESTRIAL,2023-02-12T14:02:22.000Z,37.949315,23.59945,SPIRIDON II,GENERAL_CARGO
413986543,,TERRESTRIAL,2023-02-12T14:02:38.000Z,30.71974167,121.30925167,LU JI NING HUO 4938,GENERAL_CARGO
413867484,,TERRESTRIAL,2023-02-12T14:02:09.000Z,22.32681167,114.13216333,GONGHE,GENERAL_CARGO
305286000,9013000.0,TERRESTRIAL,2023-02-12T14:02:45.000Z,55.85544333,9.87132667,JENNY P,GENERAL_CARGO
413996121,0.0,DYNAMIC,2023-02-12T13:55:14.000Z,23.08640333,113.47844,GUIGUIPINGHUO9959,GENERAL_CARGO
413298870,0.0,TERRESTRIAL,2023-02-12T14:01:59.000Z,32.02940333,120.38982667,CHANGGUAN18,GENERAL_CARGO
412356690,1400704.0,TERRESTRIAL,2023-02-12T14:02:21.000Z,31.97331667,120.00078333,YONG QI,GENERAL_CARGO
413841037,,TERRESTRIAL,2023-02-12T14:02:04.000Z,33.69491,118.7112,JINMAO2988,GENERAL_CARGO
419000489,8654675.0,DYNAMIC,2023-02-12T14:00:43.000Z,18.707195,73.02741667,RADHA KRISHNA II,GENERAL_CARGO
413849194,,DYNAMIC,2023-02-12T13:49:27.000Z,22.93793,113.610735,GUI GANG HANG AN 31,GENERAL_CARGO
413847683,,TERRESTRIAL,2023-02-12T14:02:45.000Z,29.78809667,116.27802667,WANGDA999999,GENERAL_CARGO
413830681,,TERRESTRIAL,2023-02-12T14:02:20.000Z,27.82358667,112.88121333,,GENERAL_CARGO
431600459,9129665.0,TERRESTRIAL,2023-02-12T14:02:45.000Z,34.0007,130.88456667,MIYAHATA MARU,GENERAL_CARGO
775992086,,TERRESTRIAL,2023-02-12T14:01:50.000Z,10.48762833,-68.12472667,MORCA I,GENERAL_CARGO
413278860,0.0,TERRESTRIAL,2023-02-12T14:02:28.000Z,22.99551667,116.53485333,HUAXIANGLUN 062,GENERAL_CARGO
613003581,8619338.0,TERRESTRIAL,2023-02-12T14:02:30.313Z,35.072965,129.03893,ORIENTAL77,GENERAL_CARGO
419901055,,DYNAMIC,2023-02-12T13:52:41.000Z,18.8393,72.91867167,M V MIRAL,GENERAL_CARGO
244670263,0.0,TERRESTRIAL,2023-02-12T14:02:23.191Z,51.904665,4.274175,W.DE BEIJER SR.,GENERAL_CARGO
413788739,,TERRESTRIAL,2023-02-12T14:02:16.000Z,31.645805,120.21813,SUYANCHENGHUO231908,GENERAL_CARGO
413827454,0.0,TERRESTRIAL,2023-02-12T14:02:00.000Z,29.78761333,107.08568667,YU XIN HUO 18677,GENERAL_CARGO
413205520,0.0,DYNAMIC,2023-02-12T13:56:49.000Z,35.58625333,122.84538333,JI FA BEI HAI,GENERAL_CARGO
412550380,0.0,TERRESTRIAL,2023-02-12T14:02:06.905Z,38.0933,118.03901167,JIHAIYONGYU,GENERAL_CARGO
413773368,0.0,TERRESTRIAL,2023-02-12T14:02:00.000Z,31.968505,120.40317167,HONGFAN1006,GENERAL_CARGO
413838771,,DYNAMIC,2023-02-12T13:46:40.000Z,23.01985,113.51358333,GUIGANGHANGTAI6898,GENERAL_CARGO
413961473,,TERRESTRIAL,2023-02-12T14:02:38.000Z,31.86643333,119.796365,WANLAIANHUO0880,GENERAL_CARGO
413854576,0.0,TERRESTRIAL,2023-02-12T14:02:30.000Z,31.98722333,120.63568,LUJININGHUO5687,GENERAL_CARGO
413269860,0.0,TERRESTRIAL,2023-02-12T14:02:02.000Z,31.07102333,122.727935,HUA SHENG 106,GENERAL_CARGO
413331140,0.0,TERRESTRIAL,2023-02-12T14:02:38.000Z,21.23484333,111.86673333,XINJIAYUAN 268,GENERAL_CARGO
413769845,0.0,TERRESTRIAL,2023-02-12T14:00:07.000Z,31.21713667,118.08844833,GANG SHENG 1611,GENERAL_CARGO
316014370,9409895.0,TERRESTRIAL,2023-02-12T14:02:37.438Z,45.49517167,-73.54542333,ARGENTIA DESGAGNES,GENERAL_CARGO
413830156,,TERRESTRIAL,2023-02-12T14:01:35.000Z,28.41506167,112.80739833,,GENERAL_CARGO
244750324,0.0,TERRESTRIAL,2023-02-12T14:02:43.395Z,53.18654833,5.76781833,ILSE-MARIE,GENERAL_CARGO
413979133,,TERRESTRIAL,2023-02-12T14:02:29.000Z,35.09502667,116.68178833,LU JI NING HUO 0998,GENERAL_CARGO
413992215,0.0,TERRESTRIAL,2023-02-12T14:01:57.000Z,31.56123,119.95059167,ZHEHUZHOUHUO3221,GENERAL_CARGO
413841064,0.0,TERRESTRIAL,2023-02-12T14:02:41.000Z,21.94601333,113.2306,GAO LAN 818,GENERAL_CARGO
413847475,,DYNAMIC,2023-02-12T13:44:51.000Z,22.867815,113.56618,YUECHENGHUI888,GENERAL_CARGO
413872722,0.0,TERRESTRIAL,2023-02-12T14:02:12.000Z,30.85323167,111.08014,XIMA303,GENERAL_CARGO
667002179,9985631.0,TERRESTRIAL,2023-02-12T14:01:54.641Z,14.5186,120.96748,HENG DA 17,GENERAL_CARGO
413866116,,DYNAMIC,2023-02-12T13:45:17.000Z,22.89231667,113.50236,GUIGANGXINGTAI88,GENERAL_CARGO
413319980,0.0,DYNAMIC,2023-02-12T14:00:52.000Z,30.931745,122.80041,SHENG SHUN 87,GENERAL_CARGO
412358830,,DYNAMIC,2023-02-12T13:51:05.000Z,23.01950167,113.51502833,JIN  MA  85,GENERAL_CARGO
413833678,0.0,TERRESTRIAL,2023-02-12T14:01:49.000Z,31.27720333,118.19221333,WUHUYOUYI666,GENERAL_CARGO
351060000,9232541.0,DYNAMIC,2023-02-12T13:59:25.000Z,29.79990167,122.45544,TOSEI MARU,GENERAL_CARGO
413863427,,TERRESTRIAL,2023-02-12T14:02:06.000Z,22.26502167,113.64782667,YUEMINGHAI328,GENERAL_CARGO
212667000,9333553.0,TERRESTRIAL,2023-02-12T14:02:32.000Z,5.217855,-4.07460167,ESL EUROPA,GENERAL_CARGO
413831848,0.0,TERRESTRIAL,2023-02-12T14:02:02.000Z,29.90766,115.403905,YONG SHENG TENG FEI,GENERAL_CARGO
