mmsi,imo,latitude,longitude,source,ts_insert_utc,eeid
368612000,0,47.561756,-122.62322,T-AIS,20230212162728,4706903631272120992
368131020,0,47.657185,-122.38089,T-AIS,20230212162728,5545940954427505612
368270260,0,47.681934,-122.407364,T-AIS,20230212162727,5437731418068442036
367132020,0,47.627735,-122.391235,T-AIS,20230212162727,5453826069274688884
338304847,0,47.52771,-122.31203,T-AIS,20230212162727,8988645039310249807
367432710,0,47.644554,-122.314644,T-AIS,20230212162728,6343981887029416966
338304968,0,47.537415,-122.198235,T-AIS,20230212162727,4971434171695767496
367446340,0,47.645794,-122.31172,T-AIS,20230212162727,5234548266324379972
368164330,0,47.62921,-122.39105,T-AIS,20230212162728,6192277869699382762
367741770,0,47.682167,-122.4066,T-AIS,20230212162728,6103703411988581194
368247130,0,47.62962,-122.39058,T-AIS,20230212162728,6242046164019118426
368072280,122100111,47.6621,-122.38636,T-AIS,20230212162728,5087523770482054744
338322209,0,47.650875,-122.31414,T-AIS,20230212162728,7003542766058365729
338457199,0,47.628174,-122.39288,T-AIS,20230212162727,9048731150745105007
367668570,0,47.656124,-122.37739,T-AIS,20230212162728,6245672353366945114
368068970,0,47.638393,-122.23179,T-AIS,20230212162727,6171202430818077034
367697710,0,47.6669,-122.39228,T-AIS,20230212162727,6718902157961764654
338364773,0,47.64509,-122.31071,T-AIS,20230212162728,7612267587567290725
368279460,0,47.621754,-122.52102,T-AIS,20230212162727,5296149504782991268
367540040,0,47.630203,-122.33213,T-AIS,20230212162727,4952558718172018504
368273450,0,47.68198,-122.4058,T-AIS,20230212162728,6126500686079420458
368225590,0,47.665997,-122.39416,T-AIS,20230212162727,6569999696259099958
338041291,0,49.1511,-122.99336,T-AIS,20230212162728,8423447684121500107
316032851,0,49.151455,-122.992615,T-AIS,20230212162728,8266527343088387923
355211000,9681493,49.180634,-122.91827,T-AIS,20230212162727,5177465196010804984
338079081,0,38.462524,-121.8336,T-AIS,20230212162728,7326610068624289129
366768030,9198472,33.7625,-118.199165,T-AIS,20230212162728,6808755347694317470
338208173,0,33.97281,-118.45491,T-AIS,20230212162728,7883908532278961581
538004167,9459280,33.77115,-118.22359,T-AIS,20230212162727,8706762105330682567
368225840,0,33.98171,-118.4496,T-AIS,20230212162727,4836113839721459248
368208950,0,33.76776,-118.25036,T-AIS,20230212162728,6561062865748519990
538010438,9494486,33.73285,-118.1423,T-AIS,20230212162728,6391067471932121926
366886630,0,33.733162,-118.276405,T-AIS,20230212162728,6475928779920129766
367548420,8663793,33.730972,-118.261345,T-AIS,20230212162727,5189982861027465220
339559000,0,33.9774,-118.449486,T-AIS,20230212162727,5084756437125382744
311000599,9703796,33.743675,-118.27646,T-AIS,20230212162728,8799932869310512663
367506730,0,32.72728,-117.20386,T-AIS,20230212162728,6137132963519247658
367593530,0,32.717564,-117.22964,T-AIS,20230212162727,6270178268526741562
538070427,0,32.71529,-117.22827,T-AIS,20230212162727,8533355927490940315
368032020,0,32.711357,-117.173775,T-AIS,20230212162727,5343377927242234132
338354773,0,32.72621,-117.21189,T-AIS,20230212162727,7679153078908150357
338424258,0,32.71346,-117.23435,T-AIS,20230212162727,5828771766384456130
338181104,0,32.712425,-117.23201,T-AIS,20230212162727,4897388660634696688
369970762,0,32.687084,-117.23635,T-AIS,20230212162727,6096937223591906890
338316385,0,33.205833,-117.39047,T-AIS,20230212162728,7029156988939029601
368188210,0,24.217443,-110.303276,T-AIS,20230212162728,5996001850001857330
538070981,0,24.163164,-110.322495,T-AIS,20230212162727,7565082007606284229
368108820,0,20.665026,-105.25046,T-AIS,20230212162728,5344017843009676564
368064780,0,20.691576,-105.29344,T-AIS,20230212162727,5487358974899534092
368008450,0,20.696527,-105.29442,T-AIS,20230212162728,5777764185050930434
219028422,9326914,19.057486,-104.31652,T-AIS,20230212162728,6410342095131646918
316032752,0,19.297094,-104.83762,T-AIS,20230212162727,4888827622560515824
367065420,0,19.191454,-104.67428,T-AIS,20230212162727,5523596679126776140
316046499,0,19.301355,-104.835884,T-AIS,20230212162728,8164914876495854755
345030007,9470947,20.951612,-97.24966,T-AIS,20230212162728,8912415073529544055
563637000,9403310,20.986574,-97.21992,T-AIS,20230212162727,4914982320078351112
636015233,9275397,22.475992,-97.88482,T-AIS,20230212162728,6940827580885422721
367709190,184,26.061317,-97.21528,T-AIS,20230212162728,6344681176424958982
368045380,0,27.84379,-97.07026,T-AIS,20230212162728,5237121123533974852
367704450,0,27.789642,-97.3906,T-AIS,20230212162727,5793693909513845122
368201170,0,27.83834,-97.06563,T-AIS,20230212162727,5975313439213637074
338235517,0,27.911116,-97.13324,T-AIS,20230212162728,8035025410400522365
367695040,0,27.81463,-97.22168,T-AIS,20230212162728,4668638427601343680
367757340,0,27.795513,-97.39,T-AIS,20230212162728,5621747883115776028
338364987,0,28.061396,-97.03373,T-AIS,20230212162728,8580541507451947579
367388340,9585065,28.933949,-95.32184,T-AIS,20230212162728,5429628017370850996
372487000,9810549,28.938482,-95.3073,T-AIS,20230212162727,5094542159364993880
311000389,9714393,29.740479,-95.206436,T-AIS,20230212162727,7543428573274144069
538002808,9316153,29.72104,-95.23919,T-AIS,20230212162728,5163555098496943480
219221000,9543043,29.685022,-95.00953,T-AIS,20230212162728,4903331666892753928
366804020,0,29.784138,-95.09678,T-AIS,20230212162727,5408769182279728180
367119810,8643224,29.724503,-95.27284,T-AIS,20230212162728,5831284013043666370
338467066,0,29.546572,-95.01988,T-AIS,20230212162728,6324827432371919098
636091686,9410650,29.732492,-95.12713,T-AIS,20230212162727,6426607982807219494
338193179,0,29.547052,-95.03929,T-AIS,20230212162727,8517860548575521563
367685130,0,29.732225,-95.13015,T-AIS,20230212162727,6061165506133126666
368095380,1281792,29.72101,-95.24994,T-AIS,20230212162727,5351195454915784852
338123469,0,29.547503,-95.0415,T-AIS,20230212162727,7842659254051232461
367673340,100125923,29.5664,-94.42518,T-AIS,20230212162727,5764350143191728124
538006605,9332860,29.681734,-94.99585,T-AIS,20230212162727,7821241828598961229
373568000,9892406,29.299215,-94.50287,T-AIS,20230212162728,4617043500876444160
338361172,0,29.552414,-94.99042,T-AIS,20230212162727,5384006118809467732
636018925,9793258,29.264797,-94.498276,T-AIS,20230212162727,7908820025793372397
368197440,0,29.577593,-94.24749,T-AIS,20230212162727,4665469635090595648
538004638,9518892,29.153414,-94.618385,T-AIS,20230212162727,6794984063511907486
367458460,0,29.39076,-94.75966,T-AIS,20230212162728,5640716657717868700
366934780,0,29.31065,-94.79006,T-AIS,20230212162728,5753312145959746300
538007634,9391531,29.152166,-94.51923,T-AIS,20230212162727,5946618483705993298
338245332,0,29.283487,-94.85557,T-AIS,20230212162728,5393945703924446932
211577000,9458901,30.076504,-94.089294,T-AIS,20230212162727,4991552219290298536
367672550,8998174,29.502785,-93.29258,T-AIS,20230212162728,6471415284688895206
538006153,9225495,29.95004,-93.864075,T-AIS,20230212162727,7229018477599740553
215762000,9872949,29.420273,-93.635895,T-AIS,20230212162727,4794238810376127568
367002050,1,29.763756,-91.17616,T-AIS,20230212162727,5827660022718398914
367687040,7046120,29.671839,-91.13489,T-AIS,20230212162727,4641968673558001024
367771510,4,29.944372,-91.84196,T-AIS,20230212162728,6611132426253746038
367001540,0,29.62736,-91.25831,T-AIS,20230212162727,5260203171134832580
368150680,0,29.683321,-91.27765,T-AIS,20230212162727,5063281738112927896
636019828,9737565,30.176277,-91.00691,T-AIS,20230212162728,5443099229808026740
332201000,9755763,13.908565,-90.83286,T-AIS,20230212162727,4976421453354040360
367653220,9752357,28.70929,-90.29605,T-AIS,20230212162727,5306337579525337444
245716000,9081320,29.926556,-90.18615,T-AIS,20230212162728,4686744575080223776
368051000,9599444,29.145748,-90.206085,T-AIS,20230212162728,5129604279500276536
577587000,9385271,29.143457,-90.21676,T-AIS,20230212162727,5132042614248130360
368183220,1063439,29.131697,-90.20217,T-AIS,20230212162728,5438118446161332148
368253470,9645633,29.955393,-90.15419,T-AIS,20230212162728,6779663369536477726
577207000,7634290,29.132732,-90.07373,T-AIS,20230212162728,5104752735646350040
367751160,0,29.978004,-90.40115,T-AIS,20230212162727,5187502362795405304
369638000,9499929,29.14545,-90.206,T-AIS,20230212162727,4870366032109779568
368084140,0,30.062677,-90.881134,T-AIS,20230212162727,5568775611913110700
366997760,0,30.035635,-90.6151,T-AIS,20230212162727,4621817923955060992
367546860,0,35.0827,-90.14194,T-AIS,20230212162728,5612195326093447660
361111111,0,35.073338,-90.119995,T-AIS,20230212162727,8691411174778347079
367381930,0,35.10534,-90.0846,T-AIS,20230212162728,6155551982307626410
368106370,0,35.005413,-90.30089,T-AIS,20230212162728,5798036980443962242
563150400,9916977,13.575383,-89.840454,T-AIS,20230212162727,4656654262155148864
367083810,0,29.999342,-89.99239,T-AIS,20230212162727,5845850343088406818
538009293,9860116,29.922272,-89.953,T-AIS,20230212162727,7844885726642659021
368006860,0,29.89751,-89.90306,T-AIS,20230212162728,5537947504893449932
367305890,9370680,29.256952,-89.36185,T-AIS,20230212162728,5857294060110521506
366997830,8635796,29.870535,-89.94317,T-AIS,20230212162727,6387228977884295494
368149000,0,29.324915,-89.3903,T-AIS,20230212162728,4904529851248116232
366990030,0,36.342316,-89.61077,T-AIS,20230212162728,6688688677941400270
367684960,0,40.718975,-89.54494,T-AIS,20230212162727,4732603616058830176
303890000,9193575,30.677816,-88.0324,T-AIS,20230212162728,4800782304808861264
367350360,0,41.8911,-87.60199,T-AIS,20230212162728,5085313752109503064
345110023,9826017,21.250359,-86.74416,T-AIS,20230212162728,8654759916723107335
338390718,0,30.51278,-86.48371,T-AIS,20230212162728,6871847661329936062
367771860,0,38.121513,-86.43334,T-AIS,20230212162727,5386575540074037460
477534800,9413779,10.042361,-83.09591,T-AIS,20230212162728,4798123118930860624
368133850,0,27.514406,-82.55734,T-AIS,20230212162728,6257931908017112794
368270610,0,27.760153,-82.63458,T-AIS,20230212162728,5921868378010770706
338926408,0,27.925758,-82.4465,T-AIS,20230212162728,4951271327466232648
368201140,0,27.513159,-82.55362,T-AIS,20230212162727,5434881483929177524
367435750,9584176,27.929113,-82.427704,T-AIS,20230212162727,6484719375384748006
338108428,0,27.723948,-82.68243,T-AIS,20230212162728,5476721337309798412
367751740,0,27.90859,-82.44961,T-AIS,20230212162727,5698097970548535868
368203320,0,27.511768,-82.55748,T-AIS,20230212162728,5123570159687194168
338431809,0,29.598711,-81.20794,T-AIS,20230212162728,6970460660201951041
367490090,0,32.034607,-81.045265,T-AIS,20230212162728,6128196133008667690
339277000,1011135,32.097668,-81.11246,T-AIS,20230212162727,4957274660954240200
367299720,0,32.08079,-81.08568,T-AIS,20230212162728,4921389762547584136
338418000,9332999,32.12377,-81.13527,T-AIS,20230212162727,4802795476274108752
368123250,0,25.313179,-80.28089,T-AIS,20230212162727,6029796439393115506
338450262,0,25.782644,-80.18723,T-AIS,20230212162728,6537692883509335894
339822000,0,25.894884,-80.12808,T-AIS,20230212162727,4857308713024832944
367071590,0,25.67595,-80.168945,T-AIS,20230212162728,6458762104875848038
368194360,0,25.900578,-80.13233,T-AIS,20230212162728,5130466296616596280
338219317,0,25.849474,-80.16066,T-AIS,20230212162727,7719949358345015605
339247000,0,25.794218,-80.14646,T-AIS,20230212162727,5079927382055878552
338173004,0,25.316092,-80.2762,T-AIS,20230212162727,5516352134421421132
338164158,0,25.796501,-80.14274,T-AIS,20230212162728,6874737177887504830
338469389,0,25.654291,-80.223816,T-AIS,20230212162728,7787089936383779341
319056500,1100000,26.09958,-80.16147,T-AIS,20230212162728,5446409073023281780
338331769,0,26.059643,-80.12839,T-AIS,20230212162727,7459180384608749689
368279690,0,26.032845,-80.11596,T-AIS,20230212162727,6070979746923249802
338364058,0,26.119162,-80.11053,T-AIS,20230212162727,6221781202616649370
338303179,0,26.92912,-80.08486,T-AIS,20230212162727,8414436086820509899
368136510,0,26.097475,-80.17007,T-AIS,20230212162727,6855221808597127486
338154757,0,26.10408,-80.128624,T-AIS,20230212162727,7506085550649496837
538071730,0,26.138836,-80.10886,T-AIS,20230212162728,6004021786768986802
338175000,9654921,26.11118,-80.10824,T-AIS,20230212162727,5046570398291338264
311000938,0,26.05754,-80.140144,T-AIS,20230212162727,6178837886180884330
367686340,0,26.058998,-80.143295,T-AIS,20230212162727,5247702823439332036
369308000,0,26.0864,-80.18551,T-AIS,20230212162728,4729676922265743712
319072900,1012347,26.102386,-80.11977,T-AIS,20230212162727,5212151523655854724
367707590,1226784,26.09866,-80.16354,T-AIS,20230212162726,6406605671301301702
368287590,0,26.061266,-80.131,T-AIS,20230212162728,6466733564178440038
368096150,0,26.115215,-80.10805,T-AIS,20230212162727,6517627758404744086
368591000,0,26.115526,-80.10802,T-AIS,20230212162727,5062195420625125528
378113477,9873008,26.088976,-80.174644,T-AIS,20230212162727,7560528212536167877
368014930,0,26.058813,-80.135025,T-AIS,20230212162727,5952560145588254290
319221100,1008267,26.115496,-80.107,T-AIS,20230212162728,5597367621470580076
368066550,0,26.118874,-80.1252,T-AIS,20230212162727,6629021480437956598
339117000,0,26.134375,-80.119,T-AIS,20230212162728,4967570487836574664
376609000,9142447,26.074213,-80.122696,T-AIS,20230212162728,5027797955272415464
367669530,0,26.112362,-80.10802,T-AIS,20230212162727,6206828806580875546
319339000,9652856,26.116983,-80.10693,T-AIS,20230212162728,5181184878171437560
338228435,0,27.462439,-80.29714,T-AIS,20230212162728,8271921787674621139
367781120,0,27.467306,-80.30166,T-AIS,20230212162727,4623496878211458304
235008890,0,27.464283,-80.31402,T-AIS,20230212162728,6319641113229652858
338189281,0,27.449528,-80.32268,T-AIS,20230212162728,7058975744284187617
367404170,0,27.470922,-80.330055,T-AIS,20230212162728,6073414065666270346
338164623,0,27.467691,-80.32692,T-AIS,20230212162728,8968911004614785935
366930370,0,27.467878,-80.315865,T-AIS,20230212162728,5829310389671619010
368192410,0,28.407143,-80.70759,T-AIS,20230212162727,6229907555648416666
538005042,9365829,31.982624,-80.47074,T-AIS,20230212162728,5988839730212589106
273299680,9139610,8.95345,-79.56468,T-AIS,20230212162727,4739779681682340064
319252500,0,8.968055,-79.504105,T-AIS,20230212162727,5333871858897348628
370494000,0,8.913794,-79.52724,T-AIS,20230212162728,4833675329091750448
374765000,0,8.951843,-79.56549,T-AIS,20230212162727,4966233000696509896
352978158,0,8.968695,-79.50506,T-AIS,20230212162727,6757673411843589358
352001228,9831127,8.805925,-79.52914,T-AIS,20230212162728,5534422333159840972
636017929,9275024,9.36123,-79.88464,T-AIS,20230212162728,7218924857875553545
538008540,9302815,9.482367,-79.944984,T-AIS,20230212162728,5689913304945875932
353812000,9238272,9.215217,-79.92939,T-AIS,20230212162728,4692568473532284448
209321000,9473250,9.450738,-79.88205,T-AIS,20230212162727,4976450701958446120
503065660,0,9.368042,-79.95141,T-AIS,20230212162728,5696226619073244220
338115197,0,32.79251,-79.88178,T-AIS,20230212162727,8040958375143881341
316036089,9619282,43.27334,-79.850235,T-AIS,20230212162727,7490219357320401913
316036229,7326245,43.274815,-79.78834,T-AIS,20230212162728,7514989155270939781
351468000,9550656,26.530468,-78.75798,T-AIS,20230212162727,4748997196973799904
354074000,7350521,26.524479,-78.775764,T-AIS,20230212162727,4787139667660815760
255806432,9338151,-12.542432,-77.27375,T-AIS,20230212162727,4752633771457465312
368158550,0,34.21516,-77.81409,T-AIS,20230212162727,6537366191146641238
636018042,9594432,36.777832,-76.29677,T-AIS,20230212162727,6318204932401454458
367477760,0,36.985027,-76.4402,T-AIS,20230212162728,4614142233282036736
338325025,0,36.841908,-76.2977,T-AIS,20230212162727,6997913266524155425
368186410,0,36.970238,-76.41531,T-AIS,20230212162728,6127732139102442538
367741970,0,36.907684,-76.30756,T-AIS,20230212162728,5912300427825335314
338194895,0,36.846043,-76.31567,T-AIS,20230212162728,8999182758750745039
257565000,9191307,36.9691,-76.43145,T-AIS,20230212162728,4945258862796742984
538003543,9412701,36.841694,-76.26675,T-AIS,20230212162727,8828359295269685335
367159120,0,36.838825,-76.29136,T-AIS,20230212162728,4808034511770249040
374211000,9863821,37.212532,-76.09386,T-AIS,20230212162728,5143142222581858744
338138673,0,39.320984,-76.43965,T-AIS,20230212162728,7141153243344115249
369235000,9436537,39.43341,-75.53427,T-AIS,20230212162728,5118921630684419128
367704190,0,40.646378,-74.11898,T-AIS,20230212162727,6883565019337504894
338240403,0,40.710384,-74.04344,T-AIS,20230212162728,8246413117910229907
367177370,7400510,42.721794,-73.69823,T-AIS,20230212162727,6223220325927267994
316014370,9409895,45.49518,-73.545425,T-AIS,20230212162728,5854656228584980258
316014341,9521526,45.557774,-73.52482,T-AIS,20230212162728,7511980891457322757
368013680,0,40.84276,-72.4881,T-AIS,20230212162727,4873948034833019248
367181880,0,41.172832,-72.205,T-AIS,20230212162727,5116319980012617784
725003332,0,-32.9274,-71.542534,T-AIS,20230212162727,5227935026363411524
366999970,0,42.369102,-71.05199,T-AIS,20230212162728,5865937321016162722
